x,y,z
20.0,0.0,0.0
20.0,2.1783493237019348e-05,0.0
20.0,4.451593272513777e-05,0.0
20.0,6.823865705856795e-05,0.0
20.0,9.299480564939961e-05,0.0
20.0,0.00011882939717595831,0.0
20.0,0.0001457894114485869,0.0
20.0,0.0001739238748417132,0.0
20.0,0.00020328394944756295,0.0
20.0,0.0002339230261136458,0.0
20.0,0.0002658968215331932,0.0
20.0,0.00029926347956511643,0.0
20.0,0.0003340836769677263,0.0
20.0,0.00037042073373849227,0.0
20.0,0.0004083407282604894,0.0
20.0,0.0004479126174649342,0.0
20.0,0.000489208362228305,0.0
20.0,0.0005323030582321016,0.0
20.0,0.0005772750725231945,0.0
20.0,0.000624206186023104,0.0
20.0,0.0006731817422453556,0.0
20.0,0.0007242908024913625,0.0
20.0,0.0007776263078070343,0.0
20.0,0.0008332852479946561,0.0
20.0,0.0008913688379873616,0.0
20.0,0.0009519827019069438,0.0
20.0,0.0010152370651397122,0.0
20.0,0.0010812469547796678,0.0
20.0,0.0011501324088035228,0.0
20.0,0.0012220186943579293,0.0
20.0,0.0012970365355558684,0.0
20.0,0.0013753223511964643,0.0
20.0,0.001457018502840476,0.0
20.0,0.0015422735536926298,0.0
20.0,0.0016312425387615388,0.0
20.0,0.0017240872467884942,0.0
20.0,0.0018209765144578346,0.0
20.0,0.0019220865334238632,0.0
20.0,0.0020276011707126918,0.0
20.0,0.002137712303081618,0.0
20.0,0.0022526201659440782,0.0
20.0,0.0023725337174947,0.0
20.0,0.0024976710186965737,0.0
20.0,0.0026282596298217967,0.0
20.0,0.00276453702426635,0.0
20.0,0.0029067510203918435,0.0
20.0,0.003055160232179437,0.0
20.0,0.0032100345395153843,0.0
20.0,0.003371655578963531,0.0
20.0,0.0035403172559170717,0.0
20.0,0.0037163262790610315,0.0
20.0,0.003900002718117349,0.0
20.0,0.004091680585886729,0.0
20.0,0.004291708445645889,0.0
20.0,0.004500450045004501,0.0
20.0,0.004718284977374689,0.0
20.0,0.004945609372255878,0.0
20.0,0.00518283661559018,0.0
20.0,0.005430398101498496,0.0
20.0,0.005688744016764082,0.0
20.0,0.005958344159490369,0.0
20.0,0.006239688793421632,0.0
20.0,0.006533289539480129,0.0
20.0,0.006839680306140959,0.0
20.0,0.007159418260336432,0.0
